用户ID,游戏,行为,游戏时间
17495098,游戏2080,purchase,1
17495098,游戏2237,purchase,1
17495098,游戏2262,purchase,1
17495098,游戏2960,purchase,1
17495098,游戏3111,purchase,1
17495098,游戏3122,purchase,1
17495098,游戏3445,purchase,1
17495098,游戏3449,purchase,1
17495098,游戏3509,purchase,1
17495098,游戏3787,purchase,1
17495098,游戏3821,purchase,1
17495098,游戏3976,purchase,1
17495098,游戏4256,purchase,1
52038938,游戏1497,purchase,1
52038938,游戏1497,play,351
52038938,游戏3832,purchase,1
52038938,游戏3832,play,45
235898222,游戏1333,purchase,1
235898222,游戏1333,play,191
235898222,游戏4915,purchase,1
219229413,游戏1333,purchase,1
219229413,游戏1333,play,691
211240306,游戏1333,purchase,1
211240306,游戏1333,play,9
211240306,游戏1809,purchase,1
21551002,游戏968,purchase,1
21551002,游戏969,purchase,1
21551002,游戏970,purchase,1
21551002,游戏1117,purchase,1
21551002,游戏1167,purchase,1
21551002,游戏3509,purchase,1
220434034,游戏4920,purchase,1
220434034,游戏4920,play,484
220434034,游戏4919,purchase,1
220434034,游戏4919,play,17.1
220434034,游戏2144,purchase,1
220434034,游戏2144,play,8.2
220434034,游戏245,purchase,1
220434034,游戏245,play,8
220434034,游戏113,purchase,1
220434034,游戏113,play,4.2
220434034,游戏545,purchase,1
220434034,游戏545,play,4.2
220434034,游戏4196,purchase,1
220434034,游戏4196,play,3.8
220434034,游戏3216,purchase,1
220434034,游戏3216,play,1.9
220434034,游戏4543,purchase,1
220434034,游戏4543,play,1
220434034,游戏4627,purchase,1
220434034,游戏4627,play,0.9
220434034,游戏3533,purchase,1
220434034,游戏3533,play,0.8
220434034,游戏310,purchase,1
220434034,游戏310,play,0.8
220434034,游戏225,purchase,1
220434034,游戏225,play,0.4
220434034,游戏3553,purchase,1
220434034,游戏3553,play,0.1
220434034,游戏597,purchase,1
220434034,游戏3633,purchase,1
220434034,游戏972,purchase,1
220434034,游戏1189,purchase,1
140050187,游戏2474,purchase,1
140050187,游戏2474,play,7.3
140050187,游戏4255,purchase,1
140050187,游戏4255,play,5.4
140050187,游戏3127,purchase,1
140050187,游戏3127,play,4
140050187,游戏723,purchase,1
140050187,游戏723,play,2.9
140050187,游戏3056,purchase,1
140050187,游戏722,purchase,1
104109817,游戏4367,purchase,1
104109817,游戏4367,play,259
104109817,游戏171,purchase,1
104109817,游戏171,play,57
104109817,游戏3881,purchase,1
104109817,游戏4368,purchase,1
104109817,游戏4369,purchase,1
104109817,游戏4370,purchase,1
285596456,游戏1333,purchase,1
285596456,游戏1333,play,1.6
285596456,游戏1815,purchase,1
285596456,游戏3394,purchase,1
285596456,游戏4140,purchase,1
64350487,游戏722,purchase,1
64350487,游戏722,play,17.2
64350487,游戏723,purchase,1
64350487,游戏723,play,16.9
64350487,游戏3238,purchase,1
64350487,游戏3238,play,0.4
175959715,游戏1333,purchase,1
175959715,游戏1333,play,0.3
245910880,游戏1333,purchase,1
245910880,游戏1333,play,16.4
65935023,游戏860,purchase,1
65935023,游戏860,play,87
65935023,游戏98,purchase,1
65935023,游戏98,play,16.5
65935023,游戏974,purchase,1
65935023,游戏974,play,5.6
65935023,游戏971,purchase,1
65935023,游戏971,play,3.7
65935023,游戏1483,purchase,1
65935023,游戏1483,play,1.6
65935023,游戏2150,purchase,1
65935023,游戏2150,play,1.5
65935023,游戏3238,purchase,1
65935023,游戏3238,play,0.2
65935023,游戏4255,purchase,1
65935023,游戏4255,play,0.1
65935023,游戏968,purchase,1
65935023,游戏968,play,0.1
65935023,游戏969,purchase,1
65935023,游戏970,purchase,1
65935023,游戏1117,purchase,1
65935023,游戏1143,purchase,1
65935023,游戏1167,purchase,1
65935023,游戏1184,purchase,1
65935023,#N/A,purchase,1
65935023,游戏1186,purchase,1
65935023,游戏1187,purchase,1
65935023,游戏1188,purchase,1
65935023,游戏2474,purchase,1
65935023,游戏2759,purchase,1
65935023,游戏3509,purchase,1
65935023,游戏3879,purchase,1
152137140,游戏1333,purchase,1
152137140,游戏1333,play,1.4
220617471,游戏1333,purchase,1
220617471,游戏1333,play,4
220711709,游戏3553,purchase,1
220711709,游戏3553,play,0.3
220711709,游戏3633,purchase,1
60062528,游戏722,purchase,1
60062528,游戏722,play,58
60062528,游戏723,purchase,1
60062528,游戏723,play,0.9
296769824,游戏3553,purchase,1
296769824,游戏3553,play,23
296769824,游戏4820,purchase,1
296769824,游戏4820,play,1
296769824,游戏4255,purchase,1
296769824,游戏4255,play,0.4
294750703,游戏4920,purchase,1
150033540,游戏1649,purchase,1
150033540,游戏1649,play,110
150033540,游戏4367,purchase,1
150033540,游戏4367,play,102
150033540,游戏1281,purchase,1
150033540,游戏1281,play,49
150033540,游戏3832,purchase,1
150033540,游戏3832,play,36
150033540,游戏1973,purchase,1
150033540,游戏1973,play,26
150033540,游戏4278,purchase,1
150033540,游戏4278,play,26
150033540,游戏971,purchase,1
150033540,游戏971,play,26
150033540,游戏1661,purchase,1
150033540,游戏1661,play,25
150033540,游戏1887,purchase,1
150033540,游戏1887,play,24
150033540,游戏3127,purchase,1
150033540,游戏3127,play,21
150033540,游戏2363,purchase,1
150033540,游戏2363,play,18.8
150033540,游戏2072,purchase,1
150033540,游戏2072,play,16.1
150033540,游戏1333,purchase,1
150033540,游戏1333,play,14.9
150033540,游戏4915,purchase,1
150033540,游戏4915,play,13.5
150033540,游戏89,purchase,1
150033540,游戏89,play,13.3
150033540,游戏1972,purchase,1
150033540,游戏1972,play,12.5
150033540,游戏4533,purchase,1
150033540,游戏4533,play,11.8
150033540,游戏515,purchase,1
150033540,游戏515,play,11.3
150033540,游戏2670,purchase,1
150033540,游戏2670,play,10.6
150033540,游戏4255,purchase,1
150033540,游戏4255,play,10.4
150033540,游戏974,purchase,1
150033540,游戏974,play,8.1
150033540,游戏2727,purchase,1
150033540,游戏2727,play,8.1
150033540,游戏3985,purchase,1
150033540,游戏3985,play,7.9
150033540,游戏352,purchase,1
150033540,游戏352,play,7.7
150033540,游戏681,purchase,1
150033540,游戏681,play,7.6
150033540,游戏2403,purchase,1
150033540,游戏2403,play,7.3
150033540,游戏1787,purchase,1
150033540,游戏1787,play,6.8
150033540,游戏2011,purchase,1
150033540,游戏2011,play,6.4
150033540,游戏3724,purchase,1
150033540,游戏3724,play,6.1
150033540,游戏3239,purchase,1
150033540,游戏3239,play,6.1
150033540,游戏2201,purchase,1
150033540,游戏2201,play,5.8
150033540,游戏2045,purchase,1
150033540,游戏2045,play,5.7
150033540,游戏1554,purchase,1
150033540,游戏1554,play,5.4
150033540,游戏2364,purchase,1
150033540,游戏2364,play,5
150033540,游戏5053,purchase,1
150033540,游戏5053,play,4.8
150033540,游戏4144,purchase,1
150033540,游戏4144,play,4.5
150033540,游戏4668,purchase,1
150033540,游戏4668,play,4.4
150033540,游戏3662,purchase,1
150033540,游戏3662,play,4.3
150033540,游戏2047,purchase,1
150033540,游戏2047,play,4.3
150033540,游戏2951,purchase,1
150033540,游戏2951,play,4.3
150033540,游戏465,purchase,1
150033540,游戏465,play,4.2
150033540,游戏2195,purchase,1
150033540,游戏2195,play,3.5
150033540,游戏818,purchase,1
150033540,游戏818,play,3.2
150033540,游戏4548,purchase,1
150033540,游戏4548,play,3.2
150033540,游戏4195,purchase,1
150033540,游戏4195,play,3.1
150033540,游戏732,purchase,1
150033540,游戏732,play,2.6
150033540,游戏3568,purchase,1
150033540,游戏3568,play,2.6
150033540,游戏3238,purchase,1
150033540,游戏3238,play,2.4
150033540,游戏1091,purchase,1
150033540,游戏1091,play,2.3
150033540,游戏2083,purchase,1
150033540,游戏2083,play,2.3
150033540,游戏1129,purchase,1
150033540,游戏1129,play,2.2
150033540,游戏2610,purchase,1
150033540,游戏2610,play,2.2
150033540,游戏1938,purchase,1
150033540,游戏1938,play,2.1
150033540,游戏3492,purchase,1
150033540,游戏3492,play,2
150033540,游戏4086,purchase,1
150033540,游戏4086,play,2
150033540,游戏4671,purchase,1
150033540,游戏4671,play,2
150033540,游戏3483,purchase,1
150033540,游戏3483,play,1.9
150033540,游戏2791,purchase,1
150033540,游戏2791,play,1.8
150033540,游戏903,purchase,1
150033540,游戏903,play,1.5
150033540,游戏3445,purchase,1
150033540,游戏3445,play,0.9
150033540,游戏2078,purchase,1
150033540,游戏2078,play,0.9
150033540,游戏2289,purchase,1
150033540,游戏2289,play,0.9
150033540,游戏968,purchase,1
150033540,游戏968,play,0.7
150033540,游戏2969,purchase,1
150033540,游戏2969,play,0.6
150033540,游戏2043,purchase,1
150033540,游戏2043,play,0.5
150033540,游戏1662,purchase,1
150033540,游戏1662,play,0.4
150033540,游戏513,purchase,1
150033540,游戏513,play,0.4
150033540,游戏4921,purchase,1
150033540,游戏4921,play,0.4
150033540,游戏3934,purchase,1
150033540,游戏3934,play,0.3
150033540,游戏2675,purchase,1
150033540,游戏2675,play,0.3
150033540,游戏4715,purchase,1
150033540,游戏4715,play,0.2
150033540,游戏4599,purchase,1
150033540,游戏4599,play,0.2
150033540,游戏478,purchase,1
150033540,游戏2362,purchase,1
150033540,游戏493,purchase,1
150033540,游戏514,purchase,1
150033540,游戏969,purchase,1
150033540,游戏970,purchase,1
150033540,游戏1152,purchase,1
150033540,游戏1642,purchase,1
150033540,游戏1658,purchase,1
150033540,游戏1659,purchase,1
150033540,游戏1660,purchase,1
150033540,游戏1795,purchase,1
150033540,游戏1891,purchase,1
150033540,游戏1973,purchase,1
150033540,游戏1997,purchase,1
150033540,游戏2012,purchase,1
150033540,游戏2076,purchase,1
150033540,游戏2196,purchase,1
150033540,游戏2276,purchase,1
150033540,游戏2970,purchase,1
150033540,游戏3122,purchase,1
150033540,游戏3543,purchase,1
150033540,游戏3635,purchase,1
150033540,游戏3660,purchase,1
150033540,游戏4368,purchase,1
150033540,游戏4369,purchase,1
150033540,游戏4370,purchase,1
150033540,游戏4528,purchase,1
150033540,游戏4922,purchase,1
150033540,游戏4923,purchase,1
33260507,游戏968,purchase,1
33260507,游戏968,play,1.4
33260507,游戏969,purchase,1
33260507,游戏970,purchase,1
33260507,游戏1117,purchase,1
33260507,游戏1167,purchase,1
33260507,游戏3509,purchase,1
184182861,游戏1333,purchase,1
184182861,游戏1333,play,2.9
257278221,游戏1333,purchase,1
257278221,游戏1333,play,1.8
20566124,游戏974,purchase,1
20566124,游戏974,play,9.3
20566124,游戏2072,purchase,1
20566124,游戏2072,play,7.1
20566124,游戏2071,purchase,1
20566124,游戏2071,play,5.7
20566124,游戏1117,purchase,1
20566124,游戏1117,play,0.2
20566124,游戏968,purchase,1
20566124,游戏969,purchase,1
20566124,游戏970,purchase,1
20566124,游戏1167,purchase,1
20566124,游戏2073,purchase,1
20566124,游戏2076,purchase,1
20566124,游戏2078,purchase,1
20566124,游戏2080,purchase,1
20566124,游戏2081,purchase,1
20566124,游戏2079,purchase,1
20566124,游戏3509,purchase,1
20566124,游戏4256,purchase,1
91085389,游戏4367,purchase,1
91085389,游戏4367,play,5.2
91085389,游戏4493,purchase,1
91085389,游戏4493,play,4.5
91085389,游戏1649,purchase,1
91085389,游戏1649,play,3.1
91085389,游戏4368,purchase,1
91085389,游戏4369,purchase,1
91085389,游戏4370,purchase,1
167206594,游戏1333,purchase,1
167206594,游戏1333,play,1.6
176215721,游戏1333,purchase,1
176215721,游戏1333,play,523
238607775,游戏1333,purchase,1
238607775,游戏1333,play,1.7
247466533,游戏1333,purchase,1
247466533,游戏1333,play,0.7
164475918,游戏971,purchase,1
164475918,游戏971,play,140
164475918,游戏1887,purchase,1
164475918,游戏1887,play,88
164475918,游戏974,purchase,1
164475918,游戏974,play,87
164475918,游戏1121,purchase,1
164475918,游戏1121,play,54
164475918,游戏4966,purchase,1
164475918,游戏4966,play,28
164475918,游戏1333,purchase,1
164475918,游戏1333,play,26
164475918,游戏2474,purchase,1
164475918,游戏2474,play,17.4
164475918,游戏3638,purchase,1
164475918,游戏3638,play,16.4
164475918,游戏3649,purchase,1
164475918,游戏3649,play,11.4
164475918,游戏3660,purchase,1
164475918,游戏3660,play,10.5
164475918,游戏1972,purchase,1
164475918,游戏1972,play,6.9
164475918,游戏39,purchase,1
164475918,游戏39,play,6.7
164475918,游戏320,purchase,1
164475918,游戏320,play,6.4
164475918,游戏4820,purchase,1
164475918,游戏4820,play,5
164475918,游戏3662,purchase,1
164475918,游戏3662,play,4.5
164475918,游戏2548,purchase,1
164475918,游戏2548,play,4.4
164475918,游戏2364,purchase,1
164475918,游戏2364,play,3.5
164475918,游戏4671,purchase,1
164475918,游戏4671,play,2.8
164475918,游戏2363,purchase,1
164475918,游戏2363,play,2.7
164475918,游戏1734,purchase,1
164475918,游戏1734,play,2.6
164475918,游戏4740,purchase,1
164475918,游戏4740,play,2.3
164475918,游戏4278,purchase,1
164475918,游戏4278,play,1.9
164475918,游戏4231,purchase,1
164475918,游戏4231,play,1.7
164475918,游戏4920,purchase,1
164475918,游戏4920,play,1.6
164475918,游戏3908,purchase,1
164475918,游戏3908,play,1.4
164475918,游戏515,purchase,1
164475918,游戏515,play,0.9
164475918,游戏2391,purchase,1
164475918,游戏2391,play,0.9
164475918,游戏230,purchase,1
164475918,游戏230,play,0.8
164475918,游戏3751,purchase,1
164475918,游戏3751,play,0.4
164475918,游戏3753,purchase,1
164475918,游戏3753,play,0.3
164475918,游戏574,purchase,1
164475918,游戏574,play,0.2
164475918,游戏4220,purchase,1
164475918,游戏4220,play,0.2
164475918,游戏2110,purchase,1
164475918,游戏572,purchase,1
164475918,游戏877,purchase,1
164475918,游戏1798,purchase,1
164475918,游戏2144,purchase,1
164475918,游戏2395,purchase,1
164475918,游戏2941,purchase,1
164475918,游戏2968,purchase,1
164475918,游戏2978,purchase,1
164475918,游戏3103,purchase,1
164475918,游戏3698,purchase,1
164475918,游戏3752,purchase,1
164475918,游戏3760,purchase,1
164475918,游戏3754,purchase,1
164475918,游戏3755,purchase,1
164475918,游戏3756,purchase,1
164475918,游戏3757,purchase,1
164475918,#N/A,purchase,1
164475918,游戏4758,purchase,1
285972122,游戏98,purchase,1
285972122,游戏98,play,2.6
285972122,游戏191,purchase,1
285972122,游戏4004,purchase,1
285972122,游戏1189,purchase,1
285972122,游戏3216,purchase,1
285972122,游戏4915,purchase,1
186786074,游戏1333,purchase,1
186786074,游戏1333,play,0.6
209000748,游戏4255,purchase,1
209000748,游戏4255,play,20
249804337,游戏1333,purchase,1
249804337,游戏1333,play,1.1
71871620,游戏968,purchase,1
71871620,游戏968,play,3169
71871620,游戏974,purchase,1
71871620,游戏974,play,65
71871620,游戏2072,purchase,1
71871620,游戏2072,play,6.6
71871620,游戏969,purchase,1
71871620,游戏969,play,6.1
71871620,游戏1117,purchase,1
71871620,游戏1117,play,5.4
71871620,游戏971,purchase,1
71871620,游戏971,play,4.3
71871620,游戏1333,purchase,1
71871620,游戏1333,play,2.3
71871620,游戏1658,purchase,1
71871620,游戏1658,play,0.8
71871620,游戏1167,purchase,1
71871620,游戏1167,play,0.4
71871620,游戏707,purchase,1
71871620,游戏3509,purchase,1
71871620,游戏970,purchase,1
71871620,游戏1118,purchase,1
71871620,游戏1659,purchase,1
71871620,游戏1660,purchase,1
71871620,游戏1661,purchase,1
71871620,游戏1662,purchase,1
71871620,游戏2073,purchase,1
71871620,游戏2076,purchase,1
71871620,游戏4919,purchase,1
199659716,游戏1887,purchase,1
199659716,游戏1887,play,160
199659716,游戏3553,purchase,1
199659716,游戏3553,play,62
199659716,游戏4367,purchase,1
199659716,游戏4367,play,55
199659716,游戏971,purchase,1
199659716,游戏971,play,13.8
199659716,游戏574,purchase,1
199659716,游戏574,play,12.1
199659716,游戏4278,purchase,1
199659716,游戏4278,play,10.3
199659716,游戏4255,purchase,1
199659716,游戏4255,play,7.2
199659716,游戏3216,purchase,1
199659716,游戏3216,play,5.9
199659716,游戏818,purchase,1
199659716,游戏818,play,4
199659716,游戏492,purchase,1
199659716,游戏492,play,2.4
199659716,游戏1336,purchase,1
199659716,游戏1336,play,1.6
199659716,游戏4820,purchase,1
199659716,游戏4820,play,0.9
199659716,游戏1496,purchase,1
199659716,游戏1496,play,0.7
199659716,游戏2548,purchase,1
